PERIOD_START_TIME,SECTOR,REGION,RRC_SETUP_SR_ALL,RAB_EST_SR_CS,W2G_IRAT/IF_HO_SR,DROP_CALL_RATE,IF_HOSR,RAB_DROP_RATE_HSDPA,RAB_DROP_RATE_EUL,AVERAGE_UL_RSSI_DBM,RAB_SETUP_SUCC_RATE_PS,EUL_MAC_USER_THR_KBPS,HSDPA_MAC_HS_USER_THR_NET,PAGING_INTENSITY(PPS/CELL),3G_LOAD
2/27/2021,UT6092XC,R1,99.0004,99.9377,97.561,0.1342,96.7742,0.2233,0.1732,-102.9633,99.8217,341.871966,1900.993237,0,560.062884081338
2/27/2021,UT5919XH,R8,99.8973,100,100,0.0981,98.1524,0.0317,0.0265,-104.09,99.8518,546.142387,1361.181917,0,277.8919183168
2/27/2021,UT5936XB,R1,99.6089,99.9598,100,0.0526,94.4444,0.1161,0.0936,-105.9967,99.8113,505.148572,2283.475266,0,275.4557491632
2/27/2021,UT6088XB,R1,99.7002,99.9828,100,0.0233,100,0.0773,0.0697,-104.35,99.8823,555.359019,2132.587987,0,566.16574476055
2/27/2021,UT6108XE,R1,99.6925,99.9557,94.7276,0.0943,90.9756,0.4212,0.3915,-102.76,99.8638,302.837222,1589.912711,0,414.369709578725
2/27/2021,UT6109XF,R1,99.5443,100,100,0,90,0.6736,0.6589,-104.15,99.9453,385.054708,1458.789718,0,39.0107887327
2/27/2021,UT5854XB,R1,99.7809,100,100,0.0731,100,0.0493,0.0447,-106.3725,99.9353,645.533969,3597.577522,0,252.0004558636
2/27/2021,UT5920XC,R8,99.3609,100,83.3333,0.5225,94.5736,0.8677,0.7878,-105.47,99.6128,340.094697,1001.880301,0,219.14257468095
2/27/2021,UT6122XB,R1,99.1556,100,98.1481,0.2389,98.3051,0.1407,0.0963,-105.2733,99.683,353.20484,1960.69725,0,397.467043527362
2/27/2021,UT5936XD,R1,99.7086,99.8993,95.9459,0.1671,76.6667,0.1614,0.1254,-105.5733,99.833,419.292527,1564.945758,0,394.483537606638
2/27/2021,UT6120XB,R1,99.0487,100,100,3.0398,93.3333,0.6744,0.4024,-106.755,99.2605,473.114056,2467.375476,0,181.895046489075
2/27/2021,UT6122XC,R1,99.0888,100,96.4286,0.1106,86.0465,0.1957,0.1485,-103.2667,99.6462,349.186708,1817.100064,0,559.685984380025
2/27/2021,UT5854XD,R1,99.881,100,100,0.0635,100,0.0456,0.043,-105.7625,99.8053,534.489025,4498.396833,0,273.3782194576
2/27/2021,UT6122XD,R1,99.4117,100,100,0,84.6154,0.1531,0.1033,-104.9967,99.7411,465.149338,1821.962054,0,317.66222116425
2/27/2021,UT5901XC,R1,99.7436,100,100,0.1727,100,0.2283,0.1603,-106.18,99.7247,383.302591,1826.824311,0,319.330228827175
2/27/2021,UT6065XD,R1,99.7114,99.9303,99.0991,0.0974,72.2222,0.0986,0.0691,-102.9833,99.9682,407.812539,2205.250741,0,737.2593349138
2/27/2021,UT5901XD,R1,99.5917,99.965,100,0.292,100,0.2479,0.1952,-107.12,99.5396,362.932797,2352.018674,0,408.512517596725
2/27/2021,UT6066XA,R1,99.784,100,90.9091,0.0748,100,0.076,0.0482,-106.82,99.8462,540.093712,2834.725555,0,310.3180923935
2/27/2021,UT6146XA,R1,99.7773,99.91,97.7778,0,16.129,0.0215,0.0218,-104.7733,100,430.047812,2987.33928,0,101.2994325398
2/27/2021,UT6155XC,R1,99.526,100,100,1.6746,100,0.7546,0.5425,-106.4867,99.8993,387.012081,2706.389898,0,93.287731428675
2/27/2021,UT5852XB,R1,99.8484,100,100,0.1078,100,0.0187,0,-107.7433,99.9118,930.531517,3234.687982,0,117.294720569763
2/27/2021,UT5922XB,R8,99.1248,99.9276,100,0.4708,98.4979,0.2954,0.2844,-106.5867,99.9052,489.864343,3057.797225,0,176.6264760272
2/27/2021,UT6041XC,R8,99.8518,100,95.4545,0.0397,97.7742,0.1037,0.1049,-103.56,99.8806,355.675278,1273.440162,0,691.9959673122
2/27/2021,UT6041XE,R8,99.8269,100,100,0,93.4426,0.0323,0.0218,-105.32,100,417.475134,2204.456929,0,136.615137587538
2/27/2021,UT6109XB,R1,99.4088,100,96.6667,0.1108,83.3333,0.242,0.2111,-101.2733,99.8773,414.160169,2753.400288,0,431.387702655
2/27/2021,UT6042XA,R8,99.8977,100,100,0.1023,94.3231,0.1078,0.0941,-101.0233,99.8553,400.222522,1576.69712,0,954.6883693658
2/27/2021,UT6108XB,R1,99.735,99.9897,93.6232,0.1325,96.5517,0.3322,0.3019,-101.4133,99.9374,386.895493,2249.200741,0,1309.55013952828
2/27/2021,UT5934XB,R1,99.7607,100,100,0.7042,85.7143,0.7139,0.4914,-103.7333,98.7648,354.003008,2797.791251,0,150.6477075538
2/27/2021,UT6793XC,R3,99.7244,99.9629,96.8039,0.4595,62.5,0.4174,0.3949,-97.1233,99.9159,246.198457,1025.202231,0,2159.71902127179
2/27/2021,UT6834XA,R3,99.4858,99.9674,90.2439,0.1035,31.25,0.2269,0.2387,-103.9233,99.3312,603.722559,2259.700483,0,578.512473256913
2/27/2021,UT6871XB,R8,99.7405,100,100,0.0402,99.0991,0.1291,0.1265,-104.8,99.9205,482.528148,2718.897819,0,261.1665617322
2/27/2021,UT6909XB,R1,99.8289,99.9736,100,0.0549,97.7995,0.1413,0.1228,-104.7133,99.9275,414.40477,2452.595785,0,962.806695637813
2/27/2021,UT7807XB,R3,99.5359,100,100,0.2143,94.2857,0.1616,0.1413,-105.5475,99.8652,425.932489,3161.340401,0,340.085576211225
2/27/2021,UT6880XC,R1,99.5838,100,100,0.039,94.902,0.1369,0.1123,-105.1175,99.5984,338.627588,2093.216138,0,1276.93017588804
2/27/2021,UT6774XC,R8,99.9133,100,100,0.0753,97.9167,0.0907,0.0806,-102.11,99.9794,489.576074,3197.294015,0,1095.429561677
2/27/2021,UT6788XB,R7,99.7294,100,100,0,54.9296,0.0319,0.0319,-101.5633,99.9205,429.106323,2529.266488,0,518.4665769133
2/27/2021,UT6806XB,R3,99.1136,100,100,0.1579,100,0.2685,0.1979,-106.9367,99.3445,612.2481,5341.461652,0,148.651941009
2/27/2021,UT6830XB,R3,99.8573,100,100,0.0598,95.5224,0.2364,0.2712,-105.2133,99.9387,584.878673,3851.78937,0,548.731648814163
2/27/2021,UT6885XE,R3,99.6529,99.9221,100,0.3504,96.1538,0.2751,0.338,-102.37,99.8986,318.660644,677.212092,0,574.358119297125
2/27/2021,UT6903XE,R1,99.8363,99.9405,100,0.0838,97.2222,0.0746,0.0586,-105.39,99.8555,593.966847,2450.382218,0,142.759068078262
2/27/2021,UT6903XG,R1,99.7556,99.9428,100,0.1617,88.5965,0.0821,0.0377,-104.47,99.8578,503.617313,2360.178906,0,143.7760142066
2/27/2021,UT6886XA,R3,98.9054,99.7624,92.1875,0.3694,13.8462,0.3159,0.2424,-105.43,99.2092,373.146413,1215.746726,0,745.436932182625
2/27/2021,UT6896XB,R3,99.4025,99.9353,97.8873,0.1135,47.8261,0.2101,0.1294,-103.4233,99.4718,390.406912,1758.603527,0,1101.49903503168
2/27/2021,UT9018XA,R1,99.8546,99.9299,0,0.0205,93.781,0.0617,0.0508,-104.86,99.966,403.548498,2193.386498,0,817.295159441625
2/27/2021,UT6788XE,R7,99.6439,100,0,0.1094,100,0.1021,0.0991,-102.46,99.9237,475.91048,1755.1145,0,320.7934583108
2/27/2021,UT6788XF,R7,99.7178,100,100,0.0628,92.0792,0.1143,0.1149,-103.38,99.9619,396.447893,1736.598403,0,254.3967976863
2/27/2021,UT6794XE,R3,99.6527,99.8993,66.6667,0.2855,95.5556,0.0968,0.1061,-104.63,99.8363,598.731598,2353.245236,0,254.7442267722
2/27/2021,UT6794XF,R3,99.6126,100,100,0,100,0.1116,0.1182,-104.44,99.7177,397.393453,1810.662145,0,199.4700703735
2/27/2021,UT6799XC,R3,99.9017,99.9804,90,0.1975,93.5484,0.0933,0.1036,-104.3433,99.9292,465.886353,3669.715691,0,500.120555437
2/27/2021,UT6816XB,R7,99.7794,100,100,0,82.2222,0.064,0.0643,-101.98,99.9451,499.647872,3596.402224,0,276.991084030325
2/27/2021,UT6849XC,R7,99.7874,100,100,0.0582,98.7879,0.1095,0.1072,-102.2233,99.9775,396.035631,2782.359067,0,919.8884337453
2/27/2021,UT6867XF,R7,99.6903,100,100,0.223,93.75,0.1017,0.1055,-100.71,99.8454,377.493969,1466.180823,0,187.5682536744
2/27/2021,UT9018XC,R1,99.7241,99.959,100,0.0418,94.3345,0.0836,0.077,-104.43,99.7592,525.17214,1968.607288,0,910.703226090313
2/27/2021,UT6790XA,R1,99.917,100,100,0.082,100,0.0487,0.0393,-104.5,100,428.020008,3239.750819,0,494.6936204517
2/27/2021,UT6816XC,R7,99.8633,99.9088,100,0.1244,33.3333,0.1526,0.1533,-102.5067,99.9786,422.879607,2628.247002,0,485.001062495975
2/27/2021,UT6890XD,R3,99.5731,99.9631,97.7612,0.091,94.9367,0.1149,0.1123,-104.3433,99.8902,476.826336,2630.5484,0,1782.1490579226
2/27/2021,UT6900XA,R1,99.6901,99.9732,100,0.1034,97.1129,0.2354,0.2025,-103.6533,99.8901,353.931497,2005.377516,0,1377.82261799195
2/27/2021,UT6831XB,R3,99.6173,99.9726,94.4444,0.0979,,0.2163,0.2123,-99.8433,99.9222,339.128654,1212.353959,0,2249.18129679565
2/27/2021,UT6849XG,R7,99.7708,100,100,0.0413,96.8116,0.0642,0.0662,-103.69,99.9495,420.515034,2055.337978,0,434.2499233324
2/27/2021,UT6900XB,R1,99.6409,100,100,0,100,0.1615,0.1542,-104.52,99.8486,437.947186,2726.859496,0,366.711799175
2/27/2021,UT7815XC,R7,99.511,99.9763,100,0.1319,90.625,0.1896,0.1679,-101.6567,99.909,327.535347,1939.312727,0,823.93307100685
2/27/2021,UT6807XE,R1,99.9666,100,100,0,100,0,0,-106.21,100,499.889024,3581.345186,0,120.7567959675
2/27/2021,UT6897XB,R3,99.7316,99.9691,97.4249,0.118,64.8148,0.1683,0.0923,-101.6767,99.8522,292.207549,1057.716913,0,2145.9344674527
2/27/2021,UT6807XF,R1,99.7778,100,100,0.3061,91.6667,0.0275,0.0184,-106.66,99.8773,680.665586,4199.705453,0,131.2409139655
2/27/2021,UT6807XG,R1,99.9019,99.9479,100,0.0719,100,0.0444,0.0225,-105.47,99.8575,440.842949,2651.250421,0,206.4667190894
2/27/2021,UT6836XB,R3,99.6954,99.9891,98.2533,0.1512,87.0748,0.1851,0.1617,-103.0133,99.6645,409.437829,2457.855078,0,1764.8017375273
2/27/2021,UT7769XB,R7,99.7061,99.9826,100,0.0772,37.2222,0.1591,0.1457,-99.8067,99.9644,368.872241,1988.881676,0,1428.7315871078
2/27/2021,UT7845XA,R3,99.4253,100,100,0.2703,94.5035,0.5654,0.4283,-107.5525,99.1247,482.312409,4031.632576,0,179.0499225118
2/27/2021,UT6817XB,R3,99.49,99.9531,90.3846,0.3028,85.3846,0.5832,0.323,-101.7033,99.7837,278.049442,1465.954161,0,2251.68938514485
2/27/2021,UT6864XC,R7,99.4908,99.7632,100,0.224,81.6964,0.1241,0.1153,-103.33,99.7308,439.84777,3662.983209,0,384.5143456545
2/27/2021,UT6892XA,R1,99.65,99.9709,98.4615,0.0726,91.5804,0.1538,0.1229,-103.1833,99.9464,379.862757,2283.703119,0,1181.47726096653
2/27/2021,UT6897XC,R3,99.725,99.9469,95.6081,0.2745,57.1429,0.2195,0.1094,-98.5267,99.8441,302.798499,1066.595267,0,2010.02607021561
2/27/2021,UT6958XE,R8,99.8271,100,100,0.116,96.7742,0.576,0.566,-104.54,99.887,409.586106,1453.511701,0,185.8303266281
2/27/2021,UT9021XA,R1,99.5284,99.9841,94.1176,0.12,94.3005,0.4279,0.3566,-105.13,99.67,264.826604,1365.236701,0,698.169848903538
2/27/2021,UT6876XC,R8,99.7092,99.9576,100,0.1075,98.5778,1.3011,1.2133,-103.33,99.6516,380.404156,2438.274528,0,483.924346194312
2/27/2021,UT6888XA,R3,99.6664,99.9876,100,0.0496,100,0.0991,0.0804,-104.6167,99.8318,413.632977,2297.664814,0,906.0008582266
2/27/2021,UT6892XB,R1,99.6799,99.9855,97.8417,0.0605,90.099,0.1754,0.1385,-103.3633,99.9126,370.094734,2055.399183,0,814.279187730575
2/27/2021,UT6897XD,R3,99.6378,99.8578,96.7115,0.2389,38.5621,0.2253,0.1622,-100.3967,99.8752,254.690422,906.779318,0,1613.28256785979
2/27/2021,UT6958XG,R8,99.3159,100,100,0.7267,97.807,0.5179,0.4881,-102.65,99.8041,376.460151,1563.581557,0,214.7092198661
2/27/2021,UT6784XA,R1,99.776,99.9852,100,0.0762,53.8462,0.0802,0.0677,-100.5833,99.8691,273.169336,2098.417246,0,1719.22238048298
2/27/2021,UT6817XE,R3,99.7841,100,100,0.444,98,0.1149,0.0531,-104,99.9416,330.863487,1163.567366,0,496.014507600188
2/27/2021,UT6883XB,R3,99.2892,99.8941,98.5507,0.4995,50,0.2445,0.2031,-105.54,99.3761,400.474418,1108.008254,0,480.924281887575
2/27/2021,UT6893XA,R1,99.7759,99.9547,100,0.112,96.3001,0.1566,0.1096,-100.5233,99.8774,283.924089,1310.164749,0,1428.68781270836
2/27/2021,UT6908XB,R1,99.6919,99.986,92.3077,0.1124,98.3923,0.0689,0.0647,-102.6133,99.8848,338.151696,1492.353896,0,2154.69072887486
2/27/2021,UT6784XC,R1,99.7379,99.9863,100,0.049,87.8378,0.0915,0.0745,-101.14,99.9174,319.83947,2273.671687,0,1576.65601781651
2/27/2021,UT6792XC,R3,98.8717,100,99.0991,0.1274,50,0.1673,0.1369,-102.5967,99.8852,392.178634,2711.563481,0,726.9983526772
2/27/2021,UT6833XC,R3,99.6965,99.9746,100,0.0797,81.8046,0.2304,0.2168,-100.44,99.8765,300.217598,2160.318737,0,805.674004478238
2/27/2021,UT6866XA,R7,99.5891,99.9902,97.9592,0.1805,46.4646,0.0991,0.0918,-96.53,99.9068,348.847377,2102.908186,0,1429.8697598054
2/27/2021,UT6893XB,R1,99.7143,99.9875,66.6667,0.1584,97.1002,0.0668,0.0416,-102.9633,99.8804,392.176449,1592.000489,0,942.945147388225
2/27/2021,UT7359XC,R3,99.8528,100,100,0.0767,100,0.2069,0.1805,-105.495,99.8386,369.615127,2769.45469,0,182.8828204843
2/27/2021,UT7668XB,R8,100,100,100,0,100,0,0,-107.45,100,456.537408,3574.256694,0,11.1195499499
2/27/2021,UT6773XC,R7,99.741,100,100,0.0664,76,0.0449,0.0422,-102.3933,99.9341,500.533109,3601.559363,0,472.0215721007
2/27/2021,UT6833XE,R3,99.7777,100,0,0.4376,100,0.1682,0.094,-105.56,99.8452,370.349786,1637.112042,0,96.4944013943
2/27/2021,UT6840XC,R3,99.8103,99.9881,98.0291,0.1037,97.6744,0.288,0.2358,-102.1067,99.8183,335.962555,1542.447718,0,2353.0959413373
2/27/2021,UT6866XB,R7,99.4402,99.978,91.8367,0.2566,37.5,0.1644,0.1388,-96.3167,99.7744,395.442477,1321.45971,0,1185.36647338903
2/27/2021,UT6877XD,R7,99.7905,99.9701,100,0.0196,91.8367,0.0985,0.0936,-101.95,99.8277,377.420758,2655.151474,0,840.1483297543
2/27/2021,UT5762XB,R1,99.7343,99.9725,89.4737,0.3891,81.6667,0.3005,0.2202,-104.38,99.7987,358.326869,1992.785408,0,849.218852268225
2/27/2021,UT5801XB,R1,99.8031,99.9686,100,0.0659,96.875,0.0618,0.043,-104.4467,99.8971,422.079942,2970.597088,0,779.160475102725
2/27/2021,UT5717XB,R1,99.4341,100,100,0.1044,100,0.1704,0.1508,-105.2667,99.6385,483.241253,2111.584665,0,278.62963760535
2/27/2021,UT5762XC,R1,99.6595,100,95.5556,0.0597,98.0769,0.1387,0.097,-105.1767,99.887,537.186674,2565.793805,0,627.293599073125
2/27/2021,UT5850XB,R1,99.6018,99.923,100,0,85.7143,0.1079,0.0693,-107.0225,99.3966,757.885528,3362.71565,0,158.8405512218
2/27/2021,UT5654XA,R8,99.7812,99.98,80,0.1206,95.91,0.1754,0.1676,-103.4733,99.7634,407.909962,2297.808574,0,641.4200768687
2/27/2021,UT5765XB,R1,99.8103,100,100,0.1805,100,0.2245,0.2124,-106.8367,99.798,481.063231,3945.890196,0,174.556003751275
2/27/2021,UT5625XA,R1,99.9389,100,100,0,81.25,0.0198,0.016,-106.6067,100,581.202642,3297.635225,0,221.4732454946
2/27/2021,UT5840XB,R8,99.1966,99.8078,33.3333,1.99,96.5217,1.1529,1.0032,-106.89,99.7252,565.592877,2347.602914,0,200.9363628967
2/27/2021,UT5622XA,R1,99.0635,100,100,3.5354,,2.1834,0.8505,-106.605,98.9023,594.628146,1459.886467,0,21.5677536146
2/27/2021,UT5631XA,R8,99.7886,99.9738,93.3333,0.0958,92.2414,0.1882,0.1761,-104.4,99.9504,413.264967,2449.852929,0,351.37963888065
2/27/2021,UT5685XB,R8,99.4739,100,100,0.2209,93.6,0.3443,0.3237,-106.1833,99.6512,453.448165,1974.842838,0,204.0915964073
2/27/2021,UT5720XA,R1,99.3568,100,95.4545,0.0391,93.75,0.1261,0.1249,-105.6667,99.7853,471.873464,2475.661137,0,402.206712299475
2/27/2021,UT5847XB,R1,99.7485,99.9927,97,0.0908,96,0.1197,0.0893,-101.9133,99.816,297.262956,1615.516766,0,1875.85549678386
2/27/2021,UT5720XB,R1,99.3422,100,100,0.1656,100,0.1133,0.1011,-106.3233,99.8155,471.259606,1988.216172,0,347.760555107362
2/27/2021,UT5844XC,R1,99.7933,99.9777,100,0.0652,100,0.1915,0.1615,-104.21,99.881,446.327318,2393.46342,0,466.0666307669
2/27/2021,UT5802XC,R1,99.6639,99.975,98.7013,0,86.7133,0.0765,0.0647,-104.1175,99.8403,394.364146,3055.777334,0,531.739733128
2/27/2021,UT5716XB,R1,99.3389,100,80,0.2836,100,0.1927,0.1396,-106.6433,99.4814,440.622037,1956.217806,0,192.721712786113
2/27/2021,UT5849XB,R1,99.7609,99.9665,100,0.134,100,0.1231,0.0898,-106.1433,99.8206,498.612667,1965.336866,0,360.916883482475
2/27/2021,UT5716XC,R1,99.4034,100,100,0.3392,100,0.4158,0.317,-106.39,99.605,438.661841,1830.284405,0,387.733606459112
2/27/2021,UT5802XA,R1,99.8677,100,98.6667,0,85.2941,0.0423,0.0342,-103.2475,99.9774,465.610664,3561.253509,0,568.244091075213
2/27/2021,UT5811XA,R8,99.6479,100,100,4.1139,100,0.5487,0.4999,-105.4967,98.1132,793.194046,2981.495652,0,64.3196331429
2/27/2021,UT6521XC,R7,99.5754,99.9798,92,0.1492,88.5246,0.1793,0.1598,-107.9633,99.8774,382.842434,2700.834724,0,1027.687587807
2/27/2021,UT6595XA,R1,99.7017,99.95,98.5915,0.2072,95.6522,0.1213,0.1052,-103.2667,99.904,391.924561,2071.635918,0,601.947180499425
2/27/2021,UT6641XB,R1,99.0881,100,90.9091,0,61.9048,0.1081,0.0725,-105.9967,99.2869,338.116822,1950.182289,0,142.5751359434
2/27/2021,UT6651XC,R1,99.8187,99.8715,100,0,100,0.0627,0.0527,-106.2725,99.4286,452.235021,2096.862475,0,116.468101071925
2/27/2021,UT6656XA,R1,99.6364,100,100,0.0933,100,0.1646,0.138,-106.42,99.8434,326.200478,2357.08956,0,211.7254178135
2/27/2021,UT6673XC,R7,99.2311,99.9916,100,0.0789,97.2364,0.1793,0.1601,-104.23,99.8716,327.895892,1530.640847,0,1268.81133668021
2/27/2021,UT6695XB,R8,99.7979,100,100,0.0652,90.9524,0.0411,0.0394,-104.9867,99.9186,610.419697,2616.304945,0,496.2670689853
2/27/2021,UT6516XB,R8,99.9007,100,100,0.2775,98.1132,0.2382,0.1593,-107.0667,99.9622,586.773394,4994.453455,0,165.5487648546
2/27/2021,UT6588XB,R7,99.6714,99.9289,100,0.1804,73.2719,0.1046,0.098,-100.9833,100,315.696246,1922.012028,0,667.3587251634
2/27/2021,UT6641XD,R1,99.767,100,96.875,0.1107,95.7944,0.1688,0.1593,-104.81,99.8502,362.662619,2287.564891,0,587.8874664646
2/27/2021,UT6517XA,R8,99.3688,99.9828,75,0.2069,96.7914,0.144,0.1307,-100.84,99.8361,345.600424,2221.924389,0,1326.9219787303
2/27/2021,UT6626XA,R1,99.16,99.9379,93.3333,0.3338,85.0746,0.3613,0.1998,-104.666,98.8986,369.256539,2013.9522,0,1263.18466572629
2/27/2021,UT6656XC,R1,99.8246,99.9763,100,0,100,0.0473,0.0249,-105.7067,99.8115,548.114136,3001.654226,0,502.8708884878
2/27/2021,UT6766XA,R1,99.764,99.8195,97.9866,0.4052,89.5442,0.1136,0.1065,-102.1133,99.8213,363.165407,2155.960729,0,942.5360374966
2/27/2021,UT6622XC,R1,99.7826,100,100,0,83.871,0.0692,0.0659,-103.7267,99.9369,401.624709,2702.753438,0,936.098059941
2/27/2021,UT6638XA,R1,99.4543,99.9558,100,0.1788,96.1722,0.1796,0.1654,-104.39,99.8533,313.110183,1335.587659,0,772.765276748988
2/27/2021,UT6642XB,R1,99.6365,100,100,0.1981,81.0811,0.1753,0.1468,-106.365,99.2754,340.421985,2336.882623,0,335.408537889712
2/27/2021,UT6665XB,R8,99.7239,99.9771,100,0.1691,77.7778,0.2594,0.2493,-103.68,99.9175,314.022211,2068.382027,0,924.9078097558
2/27/2021,UT6669XF,R7,99.9184,100,100,0.1621,100,0.0948,0.0637,-105.78,98.9222,330.954446,1458.893223,0,105.4012920984
2/27/2021,UT6710XA,R3,99.6802,99.9514,95.5017,0.0756,71.9231,0.3156,0.3091,-100.2,99.8778,324.279138,2133.75206,0,1675.84762075596
2/27/2021,UT6638XB,R1,98.81,100,100,0.1564,95.2941,0.1371,0.1216,-103.9733,99.7503,305.327706,1404.929614,0,659.692850609188
2/27/2021,UT6662XD,R3,99.64,99.9078,95.7346,0.4365,78.1818,0.1502,0.1532,-103.1767,99.7895,433.398746,1147.587589,0,1055.0067663265
2/27/2021,UT6722XA,R3,99.2575,99.6923,96.1131,0.59,78.9474,0.5175,0.3585,-103.57,99.562,297.021862,1135.150449,0,679.985233513625
2/27/2021,UT6723XA,R3,99.5527,99.9197,96.146,0.155,95.4545,0.6435,0.3669,-103.1433,99.2507,421.491945,1329.052491,0,1040.4501334115
2/27/2021,UT6511XG,R8,99.3121,99.8291,100,0,98.3607,0.4121,0.3864,-101.44,100,348.415331,1720.760799,0,66.4167658949
2/27/2021,UT6513XA,R8,100,94.7368,100,0,100,1.8667,1.8056,-85.0675,51.5556,379.609877,874.008494,0,18.459388889
2/27/2021,UT6623XB,R1,99.2458,99.9311,97.9381,0.2399,87.5,0.335,0.2243,-105.2,99.4147,354.109383,1473.347667,0,552.677421755688
2/27/2021,UT6642XC,R1,99.5547,99.9624,70,0.2336,94.3396,0.2632,0.2035,-106.1075,99.0937,406.048452,2350.902975,0,605.343970545063
2/27/2021,UT6655XC,R1,99.1949,99.8337,89.781,0.2943,74.2331,0.2564,0.1853,-104.9575,99.6216,286.959863,2200.713644,0,738.09171312285
2/27/2021,UT6661XA,R7,99.6777,99.9583,98,0.2292,97.1717,0.2602,0.2308,-99.7133,99.8481,330.079644,1450.372605,0,1321.81883905876
2/27/2021,UT6723XB,R3,99.7809,99.9458,99.1555,0.0644,84.2105,0.2731,0.1896,-102.3633,99.772,371.516646,2106.420452,0,1006.85187108516
2/27/2021,UT6634XF,R1,99.1168,99.9322,100,0.6422,96,0.705,0.4346,-104.61,99.1874,218.880049,1357.713363,0,191.039282071413
2/27/2021,UT6730XA,R3,99.2542,99.9252,97.8947,0.3838,72.5,0.174,0.1083,-102.7633,99.7515,458.979071,1948.382122,0,856.382670382775
2/27/2021,UT6590XA,R7,99.8164,99.8878,83.3333,0.1069,95.283,0.0861,0.0765,-103.4,100,459.239473,3523.28291,0,493.1055851652
2/27/2021,UT6631XC,R1,98.7755,100,0,0,,0.6845,0.4539,-106.99,90.0474,353.61204,1275.574978,0,17.0232874886
2/27/2021,UT6634XG,R1,99.5764,100,100,0,98.2456,0.1659,0.1045,-106.62,99.696,433.539404,1661.461121,0,74.3915580179
2/27/2021,UT6683XC,R1,99.8278,99.9876,100,0.1353,91.0256,0.0686,0.056,-104.45,99.833,429.576221,2688.37398,0,737.1534107505
2/27/2021,UT6246XC,R1,99.5166,99.9746,97.5,0.2741,97.5904,0.4185,0.288,-105.86,99.6454,374.00706,1838.965612,0,439.7516160735
2/27/2021,UT6661XD,R7,99.1734,99.9679,100,0.1992,98.5714,0.1161,0.1062,-102.88,99.7117,502.480488,1672.225243,0,676.2872116337
2/27/2021,UT6668XA,R7,99.1183,99.2482,88.8889,0.4983,69.186,0.241,0.2186,-104.55,99.7947,367.027607,2453.118673,0,711.0604273014
2/27/2021,UT6742XC,R3,99.7948,100,100,0.0751,100,0.0988,0.0772,-104.5667,99.8251,400.366393,2648.237378,0,673.3512365702
2/27/2021,UT6599XC,R7,99.5073,99.9108,78.9474,0.3536,79.3548,0.1473,0.128,-97.7667,99.955,348.531099,2606.871952,0,941.4957329963
2/27/2021,UT6672XC,R7,98.9711,99.9815,100,0.026,96.6667,0.1304,0.1037,-101.1667,99.8333,440.751914,3092.299218,0,588.5680876938
2/27/2021,UT6746XC,R1,99.7334,100,100,0.0215,100,0.0501,0.042,-104.28,99.9358,580.54972,3187.70986,0,585.9889421338
2/27/2021,UT6750XA,R8,99.7025,99.9501,90.9091,0.1901,98.2827,0.1726,0.169,-103.3167,99.9055,359.022807,1989.252676,0,672.4248753634
2/27/2021,UT6514XB,R8,99.7586,100,100,0.1181,88.0282,0.2329,0.2161,-101.0967,99.9562,400.30903,2720.078201,0,858.320802324
2/27/2021,UT6520XA,R7,99.5053,100,42.8571,0.4063,67.037,0.1186,0.1114,-100.7767,99.8801,482.394707,2811.858239,0,606.8897157322
2/27/2021,UT6524XC,R7,97.6354,99.6053,100,0.1663,95.7265,0.1039,0.0843,-101.9967,99.896,424.03068,1956.850922,0,873.0193330096
2/27/2021,UT6540XC,R1,99.6793,100,84.6154,0,100,0.0441,0.0319,-104.9933,99.7642,408.759867,2482.047724,0,566.999484912938
2/27/2021,UT6590XF,R7,99.9156,100,100,0.3344,100,0.136,0.1378,-105.08,100,523.731481,2439.349069,0,138.6045737472
2/27/2021,UT6635XD,R1,99.7631,100,100,0.389,94.8387,0.152,0.1281,-106.06,99.6236,376.649289,2154.90691,0,673.152711183963
2/27/2021,UT6747XC,R8,99.7113,99.9692,100,0.0677,96.5278,0.26,0.2525,-104.5,99.873,382.518211,2166.944717,0,742.040517328
2/27/2021,UT6501XA,R1,99.7423,99.9378,93.9759,0.1137,93.6034,0.0889,0.0644,-103.6667,99.8575,373.040849,1921.950557,0,1430.00741281458
2/27/2021,UT6753XC,R1,99.9404,100,100,0.1479,100,0.0956,0.0915,-105.06,99.8145,501.809905,3429.134317,0,310.1916265263
2/27/2021,UT6754XF,R3,99.4796,99.9035,100,0.3997,100,0.2231,0.2565,-103.29,99.779,382.858031,1600.938042,0,235.88338271505
2/27/2021,UT6520XC,R7,99.7949,99.9884,100,0.1275,98.6111,0.1815,0.173,-100.6867,99.988,364.872106,2595.594466,0,946.3089017158
2/27/2021,UT6648XB,R1,99.6652,99.9751,60,0.0671,66.6667,0.1188,0.0955,-107.095,99.4728,499.204672,3740.877654,0,403.4025058008
2/27/2021,UT6520XF,R7,99.6734,100,100,0.0585,96.2963,0.0957,0.0826,-104.68,100,492.84427,1771.24131,0,232.1818359539
2/27/2021,UT6520XG,R7,99.9072,100,100,0.0452,97.2222,0.0698,0.0671,-103.72,99.9278,425.717608,1877.271815,0,368.9708987681
2/27/2021,UT6648XC,R1,99.5323,99.9461,96.9697,0.2567,85.9375,0.214,0.1623,-104.8125,99.2553,386.516204,2172.912072,0,502.9179809694
