,PERIOD_START_TIME,SECTOR,REGION,RRC_SETUP_SR_ALL,RAB_EST_SR_CS,W2G_IRAT/IF_HO_SR,DROP_CALL_RATE,IF_HOSR,RAB_DROP_RATE_HSDPA,RAB_DROP_RATE_EUL,AVERAGE_UL_RSSI_DBM,RAB_SETUP_SUCC_RATE_PS,EUL_MAC_USER_THR_KBPS,HSDPA_MAC_HS_USER_THR_NET,PAGING_INTENSITY(PPS/CELL),3G_LOAD
15402,2/27/2021,UT0468ZA,R7,98.9631,100.0,100.0,0.0,99.3174,0.2703,0.2731,-100.335,99.70100000000001,360.932553,5866.459743,0,118.2832267893
15403,2/27/2021,UT0479ZC,R7,99.8068,100.0,42.8571,0.4471,0.0,0.1292,0.1166,-103.255,99.5798,402.10652400000004,3462.902159,0,70.438451624
15404,2/27/2021,UT0914YB,R8,100.0,100.0,100.0,0.0,100.0,0.1163,0.1262,-103.29,100.0,432.79098799999997,1924.1541710000001,0,17.1666308046
15405,2/27/2021,UT1719XF,R8,99.6701,99.8452,100.0,0.0532,99.115,0.3061,0.3133,-103.95,99.9787,279.043255,1571.375879,0,223.0388979891
15406,2/27/2021,UT1724XF,R8,99.0987,99.8233,100.0,1.1905,95.3488,1.2146,0.9128,-109.22,99.6739,296.024175,1291.530621,0,60.0838081455
15407,2/27/2021,UT1725XE,R8,99.5493,100.0,100.0,0.1698,100.0,0.3266,0.3269,-104.77,100.0,892.033019,1584.877524,0,81.9547096472
15408,2/27/2021,UT0969YA,R8,99.5606,100.0,100.0,0.0,99.4819,0.5005,0.4549,-106.94,98.7854,469.361587,2169.4149190000003,0,91.3313626065
15409,2/27/2021,UN4059XE,R7,95.8706,99.8964,100.0,0.1488,88.8889,0.1606,0.1398,-103.39,99.9048,492.70336299999997,2025.001916,0,100.90237257780001
15410,2/27/2021,UN4075XB,R7,99.8244,100.0,95.5556,0.0531,82.72200000000001,0.0748,0.0715,-101.4833,99.9726,343.916067,1473.7211439999999,0,1797.07342368398
15411,2/27/2021,UN4079XC,R7,99.4871,99.9867,100.0,0.1091,85.6354,0.0771,0.0706,-104.0,99.82600000000001,465.765859,3236.543108,0,810.7830100507001
15412,2/27/2021,UN4079XD,R7,99.611,99.9015,96.6102,0.1535,84.4357,0.1261,0.1109,-99.6633,99.9405,316.443145,2206.36258,0,1131.48513602018
15413,2/27/2021,UN4085XD,R8,99.5962,99.9723,90.4762,0.1276,95.0339,0.1817,0.1582,-102.8633,99.8456,406.154984,1545.846588,0,1303.4874648723
15414,2/27/2021,UN4141XB,R8,99.5007,99.9749,87.5,0.0954,85.1064,0.21899999999999997,0.2053,-99.82,99.9146,383.621271,2004.7712649999999,0,1101.2977362336999
15415,2/27/2021,UN4144XA,R8,99.1761,99.9749,100.0,0.1799,97.7636,0.1045,0.0896,-102.3267,99.9666,448.86572199999995,1690.418986,0,1022.07632016526
15416,2/27/2021,UN4156XA,R1,99.7666,99.9453,100.0,0.1126,96.0,0.0602,0.0472,-102.6833,99.6835,486.47983200000004,3466.767578,0,347.8383090388
15417,2/27/2021,UN4156XB,R1,99.6198,99.9543,100.0,0.0622,100.0,0.0544,0.0446,-102.4167,99.7974,547.580228,4534.6051,0,260.9948759862
15418,2/27/2021,UN4165XC,R1,99.3954,99.9173,88.8889,0.3328,93.7799,0.4058,0.2372,-105.675,99.03,337.452227,2247.485648,0,326.830531251275
15419,2/27/2021,UN4177XA,R1,99.6161,100.0,97.3333,0.1619,91.3174,0.2334,0.2217,-104.2167,99.7754,884.8592,2010.304682,0,570.7506859199
15420,2/27/2021,UN4194XF,R8,99.749,99.9044,100.0,0.0759,98.9362,0.0503,0.0467,-99.43,99.9466,464.3567,2645.799549,0,294.5647520348
15421,2/27/2021,UN0026XC,R3,99.6055,100.0,100.0,0.0,91.6667,0.10400000000000001,0.1125,-103.18,99.8849,529.343671,2674.364624,0,170.449377939925
15422,2/27/2021,UN4031XA,R7,99.6182,99.8839,100.0,0.0959,95.7393,0.1532,0.1535,-104.4033,99.7353,469.55046699999997,2580.725934,0,343.9639099464
15423,2/27/2021,UN4055XA,R7,99.8628,99.9761,100.0,0.0874,92.4214,0.0362,0.035,-98.7633,99.9895,330.138173,2659.541423,0,1286.3442352143
15424,2/27/2021,UN4055XB,R7,99.6239,99.96799999999999,88.8889,0.1626,85.9756,0.09699999999999999,0.0816,-97.4567,99.9219,416.714837,2873.93587,0,985.4650874926
15425,2/27/2021,UN4075XC,R7,99.7935,99.9827,92.3445,0.1685,86.7094,0.1598,0.1449,-101.7467,99.9092,334.831212,1778.2023329999997,0,1917.3537922920002
15426,2/27/2021,UN4093XA,R7,99.65899999999999,99.9389,100.0,0.3136,96.2437,0.1454,0.1404,-102.0333,99.9285,396.49026499999997,1445.244428,0,582.7189291446
15427,2/27/2021,UN4144XC,R8,99.6525,100.0,100.0,0.0805,97.6378,0.1298,0.1183,-101.8033,99.9127,311.335573,1706.126366,0,999.6308889728
15428,2/27/2021,UN4156XC,R1,98.6841,99.9414,100.0,0.1502,93.3333,0.12300000000000001,0.0867,-101.6733,99.7039,361.93104900000003,3058.931821,0,836.277149104625
15429,2/27/2021,UN4163XA,R1,99.5538,99.9399,96.9388,0.2623,87.9386,0.233,0.1693,-103.1067,99.4983,377.150779,2474.305499,0,700.990780292763
15430,2/27/2021,UN4183XA,R1,99.3587,99.9324,91.3793,0.2521,93.72200000000001,0.2535,0.20199999999999999,-104.085,99.6942,331.512268,1835.071355,0,618.9428734861
15431,2/27/2021,UN4194XE,R8,99.7738,100.0,100.0,0.1524,94.4444,0.0446,0.038,-103.19,99.8875,398.642237,1894.690179,0,132.8196785332
15432,2/27/2021,UN4375XA,R8,99.3742,99.8978,75.0,0.7366,82.7815,0.8493,0.8354,-101.0767,99.8899,369.155797,1464.1812300000001,0,391.90131927252503
15433,2/27/2021,UN4003XA,R7,99.88,99.9807,100.0,0.0875,97.8836,0.1648,0.1583,-103.9733,99.9878,462.257449,2732.7262690000002,0,977.615380928
15434,2/27/2021,UN4051XA,R7,99.7993,100.0,87.5,0.1613,95.9596,0.053,0.0492,-102.77,99.9826,523.775142,2983.318508,0,796.8938059254
15435,2/27/2021,UN4105XA,R7,99.7585,99.9725,100.0,0.1119,98.4085,0.1811,0.162,-100.85,99.9228,382.279925,2102.65261,0,765.598757495025
15436,2/27/2021,UN4130XA,R7,99.5406,99.9598,92.8571,0.0979,66.5169,0.1895,0.1671,-98.7233,99.2231,311.501846,1586.119954,0,1367.4713666418
15437,2/27/2021,UN4144XD,R8,99.4302,99.9848,100.0,0.0229,96.1759,0.0803,0.0689,-102.76,99.8748,327.432912,1434.876221,0,710.69742486095
15438,2/27/2021,UN4159XC,R7,99.4355,99.9374,92.8571,0.1555,98.125,0.1849,0.1561,-100.1633,99.8901,354.357547,2349.932308,0,772.8403301167
15439,2/27/2021,UN4407XC,R8,99.8003,100.0,66.6667,0.1071,90.0,0.0719,0.0624,-102.3367,99.9415,499.61820300000005,3268.652863,0,768.3480599499001
15440,2/27/2021,UN4012XC,R7,99.66799999999999,99.9229,100.0,0.1704,77.8055,0.1738,0.1506,-99.77,99.8278,359.732592,2455.6526879999997,0,966.7161458836999
15441,2/27/2021,UN4041XA,R1,99.4868,99.9667,95.8763,0.23,91.5751,0.1744,0.1217,-103.34,99.6755,313.613367,2421.125537,0,781.021562801388
15442,2/27/2021,UN4046XA,R7,99.4777,99.9337,100.0,0.2589,89.5604,0.2595,0.198,-97.07,99.8737,320.79225,1835.7698100000002,0,1458.0746391024
15443,2/27/2021,UN4060XC,R7,99.7759,100.0,100.0,0.0933,91.9118,0.0481,0.0418,-100.63,99.916,400.705583,2065.401949,0,1383.4645605821
15444,2/27/2021,UN4093XC,R7,99.7768,99.9153,100.0,0.4353,94.3966,0.0928,0.0837,-106.6,100.0,426.2165269999999,1375.9782539999999,0,151.8858937632
15445,2/27/2021,UN4109XC,R7,99.3975,99.9684,100.0,0.1176,63.6364,0.1299,0.1232,-102.2733,99.7647,411.080584,1830.670293,0,1190.5374875819
15446,2/27/2021,UN4163XC,R1,99.8842,100.0,100.0,0.0725,92.4883,0.0778,0.0658,-102.6733,99.9248,370.040276,2009.485909,0,1321.03979126202
15447,2/27/2021,UN0005XA,R1,99.8961,100.0,100.0,0.0,100.0,0.0327,0.0329,-106.52,99.6145,617.532429,3954.637358,0,165.71667152532498
15448,2/27/2021,UN0028XB,R3,99.8405,99.9147,100.0,0.1373,91.6667,0.1498,0.1518,-103.77,99.9364,462.36068099999994,2928.398568,0,338.863153617763
15449,2/27/2021,UN4066XB,R8,99.2203,100.0,100.0,0.0,100.0,0.1448,0.1221,-105.6,99.8849,357.818632,1810.491989,0,97.07676840040001
15450,2/27/2021,UN4076XB,R7,99.8408,100.0,100.0,0.6289,95.4545,0.3888,0.3509,-106.915,99.9311,485.085592,3423.3560310000003,0,78.8975073045
15451,2/27/2021,UN4087XB,R7,99.8344,99.9821,100.0,0.0993,97.479,0.0573,0.0551,-100.35,99.9557,324.03872,1796.183364,0,1311.6516499957902
15452,2/27/2021,UN4099XC,R8,99.7493,99.9447,96.124,0.1449,93.4936,0.3363,0.3093,-101.18,99.9089,392.272634,1669.5127949999999,0,1366.6197748858
15453,2/27/2021,UN4160XB,R1,99.2202,99.9225,92.5373,0.1903,89.4737,0.1363,0.106,-102.22,99.0872,373.0802,2510.519278,0,525.2468957049
15454,2/27/2021,UN4235XA,R1,99.6177,99.6635,98.4127,0.6189,90.1034,0.3325,0.2982,-104.3633,99.68,310.671061,2122.35257,0,409.9010964835
15455,2/27/2021,UN4244XA,R8,99.7387,99.9816,87.5,0.1282,90.0662,0.2522,0.2318,-100.7433,99.8632,382.110655,1799.9471190000002,0,1280.3646576006
15456,2/27/2021,UN4247XA,R8,99.6598,100.0,100.0,0.0759,96.4286,0.08900000000000001,0.083,-99.9933,99.8856,386.711672,2840.381561,0,799.4501067525999
15457,2/27/2021,UN4256XC,R1,99.7332,99.9499,100.0,0.0358,94.7016,0.1086,0.085,-105.3467,99.8784,491.681342,2937.960154,0,706.4859017903
15458,2/27/2021,UN4261XA,R1,99.5421,99.9867,98.5481,0.1324,92.0626,0.2035,0.1936,-101.2933,99.8585,420.961742,2312.7556010000003,0,1479.6191558564901
15459,2/27/2021,UN0005XB,R1,99.9394,100.0,100.0,0.075,97.6879,0.0334,0.0336,-107.165,100.0,603.513924,4636.096599,0,148.097002589825
15460,2/27/2021,UN1000XA,R3,99.6419,99.9829,100.0,0.027000000000000003,96.6292,0.0404,0.0412,-103.4133,99.8996,482.406874,4111.5283039999995,0,650.6814160435
15461,2/27/2021,UN4095XA,R7,99.7318,99.9929,96.1538,0.2437,97.5293,0.4556,0.4125,-102.9667,99.9238,354.327306,2345.24726,0,1410.6817874521
15462,2/27/2021,UN4149XD,R1,99.3659,99.9773,92.3077,0.4088,88.0282,0.27399999999999997,0.2016,-104.9867,98.9408,325.16880299999997,1287.2638470000002,0,444.649306185737
15463,2/27/2021,UN4273XA,R1,99.2976,99.7858,96.4286,0.1566,97.0492,0.2661,0.2246,-105.205,99.4837,345.427879,1687.392217,0,610.0923183866
15464,2/27/2021,UN4082XE,R8,99.6402,100.0,100.0,0.1373,100.0,0.0702,0.0756,-103.63,99.8226,312.167296,2087.592149,0,210.1157730309
15465,2/27/2021,UN4100XA,R7,98.8717,98.76700000000001,0.0,0.4884,93.9689,0.4079,0.3886,-99.46,99.6143,323.0382,1484.708217,0,2203.0766952148997
15466,2/27/2021,UN4158XA,R8,99.7855,99.98200000000001,95.6522,0.2805,90.8219,0.4287,0.3983,-99.78,99.9143,350.45108799999997,1958.1461809999998,0,1659.7492679695001
15467,2/27/2021,UH8168XC,R8,98.8081,100.0,100.0,0.0563,88.8889,0.1561,0.1384,-102.8,99.7549,430.84761299999997,1663.0568349999999,0,381.273299803862
15468,2/27/2021,UN0010ZA,R3,99.9494,100.0,100.0,0.0,,0.032,0.0326,-104.25,100.0,490.53405499999997,5374.031757,0,93.41345891590001
15469,2/27/2021,UN0010ZC,R3,100.0,,100.0,,,,,-107.15,0.0,,,0,1.3796999999999999e-06
15470,2/27/2021,UN4004XC,R8,99.8878,99.9429,95.0,0.0335,89.7129,0.1222,0.1118,-101.75,99.9433,461.12425700000006,3037.17031,0,1146.9306185048
15471,2/27/2021,UN4047XB,R7,99.5675,99.9607,84.2105,0.0945,83.4197,0.1932,0.1766,-101.5733,99.9008,357.944572,1345.018086,0,1130.6452488188002
15472,2/27/2021,UN4120XC,R8,99.6575,99.9749,100.0,0.1141,81.6872,0.2856,0.2581,-99.02,99.81700000000001,348.068642,1641.7093289999998,0,1594.3396644428
15473,2/27/2021,UN4185XA,R8,99.6776,99.9722,100.0,0.1616,92.6941,0.1279,0.1178,-104.39,99.7997,553.729091,1160.983403,0,383.4221441971
15474,2/27/2021,UN4191XF,R8,99.9086,100.0,100.0,0.0,100.0,0.0257,0.0258,-104.79,100.0,641.051601,3666.98259,0,69.5122107628
15475,2/27/2021,UN4299XA,R3,99.8709,99.9696,100.0,0.0418,75.0,0.1086,0.0939,-105.4167,99.6976,599.078741,3222.2972170000003,0,367.5878514452
15476,2/27/2021,UN0045YA,R7,99.4442,100.0,100.0,0.8876,98.1432,0.4783,0.7031,-107.435,99.5692,366.362057,2254.6789519999998,0,89.53334940229999
15477,2/27/2021,UN4139XA,R7,99.4879,99.9678,100.0,0.1444,98.8873,0.2382,0.1946,-101.89,99.8672,340.10025099999996,2430.702564,0,696.8632720191
15478,2/27/2021,UN4161XB,R1,99.6945,100.0,100.0,0.0,100.0,0.0204,0.0204,-106.9133,100.0,629.6829240000001,5863.559393,0,220.7285584519
15479,2/27/2021,UN4173XC,R1,99.5746,99.9815,89.4737,0.0814,93.2203,0.0902,0.0831,-105.1767,99.762,455.68921500000005,2528.25835,0,558.619291427
15480,2/27/2021,UN4191XG,R8,99.6934,99.9694,100.0,0.1285,95.0178,0.2951,0.27699999999999997,-100.91,99.8727,285.318735,933.509183,0,418.6278144651
15481,2/27/2021,UN4299XB,R3,99.7829,99.9781,100.0,0.0,100.0,0.2422,0.179,-105.14,99.8665,447.438834,3023.469783,0,402.15921249080003
15482,2/27/2021,UN4304XA,R7,99.6641,99.9095,88.6364,0.4211,76.4901,0.1019,0.0924,-99.79,99.7852,444.22720400000003,1615.016591,0,806.6682612504
15483,2/27/2021,UN4005XB,R8,99.8871,100.0,100.0,0.0224,97.4359,0.0698,0.0688,-99.4433,100.0,530.229518,2742.288078,0,793.3695083387249
15484,2/27/2021,UN4014XC,R7,99.5778,99.9592,100.0,0.1721,92.7481,0.2769,0.2588,-99.9533,99.8449,343.22086,1577.348211,0,1171.6171247237
15485,2/27/2021,UN4102XA,R7,99.6574,100.0,80.0,0.0821,75.1969,0.535,0.4449,-100.0467,99.637,389.510181,3079.8572010000003,0,167.641239925
15486,2/27/2021,UN4107XA,R8,99.6167,99.9385,85.7143,0.0431,98.1873,0.209,0.192,-104.4633,99.7207,425.336347,2154.982497,0,899.30747982645
15487,2/27/2021,UN4132XA,R7,99.852,100.0,100.0,0.0,100.0,0.0575,0.0604,-107.21,100.0,510.350842,4129.988588,0,38.069543336100004
15488,2/27/2021,UN4139XB,R7,99.2629,99.9656,100.0,0.1951,96.1039,0.3022,0.2681,-103.6667,99.8906,336.840037,2313.706943,0,265.8268179114
15489,2/27/2021,UN4321XD,R7,99.7755,100.0,100.0,0.0269,90.1887,0.1173,0.1171,-102.3867,99.9263,385.825606,2560.987862,0,647.3908978984999
15490,2/27/2021,UN4005XC,R8,99.8862,99.9355,100.0,0.0933,84.6715,0.0685,0.0615,-100.2433,99.9208,473.87424000000004,2946.652564,0,920.7815445288
15491,2/27/2021,UN4033XC,R8,99.62100000000001,99.8962,94.1176,0.0621,94.6844,0.2555,0.2394,-101.51,99.8995,434.929742,1660.095392,0,1429.8648703672
15492,2/27/2021,UN4351XC,R8,99.4108,99.9783,66.6667,0.1584,96.3855,0.596,0.5457,-102.1867,98.8133,359.861554,1654.766648,0,485.1341732773
15493,2/27/2021,UH9016XB,R8,99.7131,99.9069,88.4615,0.3106,85.2941,0.3522,0.3564,-104.4833,99.3773,414.561461,2049.815752,0,343.30961259220004
15494,2/27/2021,UN4010XB,R8,99.6673,99.9825,77.551,0.536,80.1061,0.4015,0.3812,-100.02,99.9045,376.820848,1603.319225,0,664.4212258555
15495,2/27/2021,UN4034XA,R7,99.8037,99.925,100.0,0.16399999999999998,90.404,0.1902,0.185,-102.9467,99.9388,457.632067,1869.459718,0,637.7972576633
15496,2/27/2021,UN4043XC,R7,99.7906,99.9916,90.0,0.1219,92.0,0.2774,0.2469,-98.1667,99.889,294.6399,1630.748216,0,1839.11901345909
15497,2/27/2021,UN4084XB,R7,99.6717,100.0,78.2609,0.4595,83.3333,0.5962,0.5498,-105.755,99.7904,455.364865,2815.426292,0,234.799550449
15498,2/27/2021,UN4121XF,R7,99.8439,100.0,100.0,0.1582,100.0,0.0177,0.0178,-105.39,100.0,599.267068,3067.319528,0,204.0172867017
15499,2/27/2021,UN4193XA,R8,99.8547,99.9893,100.0,0.0612,91.6667,0.0915,0.0847,-101.8633,99.95299999999999,481.322683,4059.6471939999997,0,1193.5937546389998
15500,2/27/2021,UN4387XC,R3,99.8273,100.0,100.0,0.0,100.0,0.1631,0.1635,-107.815,99.2867,625.028976,5705.516179,0,127.055313265075
15501,2/27/2021,UN0018LH,R3,99.3319,100.0,100.0,1.5424,56.0,0.5482,0.5008,-88.78,99.8236,398.48774199999997,1440.360541,0,37.9348822643
15502,2/27/2021,UN0032XC,R3,99.8305,100.0,100.0,0.0584,98.2558,0.4816,0.4462,-103.855,99.8222,294.452162,2184.095049,0,816.3459451736369
15503,2/27/2021,UN0049ZC,R3,99.9286,100.0,50.0,0.1608,98.8235,1.3222,1.0299,-104.75,99.6099,357.103962,1330.308693,0,67.4734627495
15504,2/27/2021,UN4001XA,R7,99.5505,99.7889,100.0,0.06,94.4444,0.0954,0.0674,-100.3867,99.874,484.886565,3416.709836,0,661.0259843894
15505,2/27/2021,UN4034XB,R7,99.4269,99.9686,100.0,0.1406,91.3725,0.1893,0.1592,-102.5733,99.8835,343.300187,891.157648,0,1324.5112959333999
15506,2/27/2021,UN4043XD,R7,99.1645,99.9741,77.7778,0.2878,97.6991,0.2149,,-97.2967,99.9198,,1401.4648339999999,0,1984.6816777135998
15507,2/27/2021,UN4402XB,R8,99.7338,99.9929,100.0,0.092,87.5874,0.1854,0.1731,-99.3233,99.8309,369.752568,2108.388336,0,1671.0198875059
15508,2/27/2021,UN0034XA,R3,99.8633,100.0,100.0,0.1044,54.0373,0.2654,0.2435,-104.525,99.9478,374.455873,1782.629893,0,346.828971098375
15509,2/27/2021,UN4021XB,R7,99.4286,99.9555,100.0,0.1455,93.6493,0.2292,0.2121,-98.3133,99.8312,320.837725,1480.194592,0,2076.93466165647
15510,2/27/2021,UN4064XC,R8,99.6741,99.9762,100.0,0.1674,94.2118,0.0602,0.0524,-100.7033,99.9585,404.76311699999997,1467.5383669999999,0,1345.3367644345
15511,2/27/2021,UN4074XC,R7,99.8855,100.0,83.3333,0.0595,99.0584,0.0592,0.0559,-100.9067,99.9243,342.37868,1995.276275,0,1885.4297869700301
15512,2/27/2021,UN4198XA,R1,98.1947,99.7516,86.7925,0.5138,74.6224,0.8572,0.7481,-97.31,97.6291,200.944016,881.326213,0,319.589528676
15513,2/27/2021,UN4205XA,R8,99.8734,99.9817,100.0,0.0258,95.35600000000001,0.0993,0.0885,-100.4533,99.9477,526.4677379999999,3280.523386,0,1468.5399132474
15514,2/27/2021,UN0034XC,R3,99.8182,100.0,100.0,0.094,89.3617,0.2442,0.2009,-104.71,99.7412,413.575805,1813.720802,0,485.679915159538
15515,2/27/2021,UN4054XB,R7,99.6593,100.0,100.0,0.0697,65.5172,0.0819,0.0771,-103.1967,100.0,426.309858,2785.6199890000003,0,192.399829658
15516,2/27/2021,UN4064XD,R8,99.8854,99.9801,83.3333,0.0711,90.2145,0.0532,0.0499,-100.63,99.9492,442.80951699999997,2129.070135,0,1088.2849799005999
15517,2/27/2021,UN4108XB,R8,99.665,99.9189,100.0,0.0599,97.09299999999999,0.0723,0.0389,-100.8633,99.9524,420.733858,2098.250128,0,1315.8243171104
15518,2/27/2021,UN4256XB,R1,99.5501,99.9316,100.0,0.0716,93.8631,0.1146,0.1027,-105.8033,99.6628,374.56001200000003,2273.8288629999997,0,424.41462124902495
15519,2/27/2021,UN0035XA,R3,99.3639,99.9816,95.1807,0.3176,78.9474,1.1663,0.8859999999999999,-99.205,99.4137,473.27781799999997,1500.8285970000002,0,410.3899398712
15520,2/27/2021,UN4034XF,R7,99.6777,100.0,100.0,0.0,70.9677,0.1819,0.1692,-103.97,100.0,627.809217,2558.185408,0,107.476727308
15521,2/27/2021,UN4039XC,R7,99.6975,99.9766,100.0,0.0791,89.2473,0.1863,0.1658,-98.3067,99.87100000000001,280.248698,1220.835523,0,2075.0769589856
15522,2/27/2021,UN4059XB,R7,99.1644,99.9619,100.0,0.1651,92.7928,0.0786,0.0634,-101.7033,99.949,378.390786,2312.173169,0,530.2388871899
15523,2/27/2021,UN4222XC,R1,99.7101,100.0,100.0,0.0,,0.2012,0.1551,-105.275,100.0,513.542238,2682.723829,0,16.7941175946
15524,2/27/2021,UN0026XB,R3,99.7464,100.0,100.0,0.0,96.5945,0.1486,0.1446,-96.625,99.969,370.003891,3886.114107,0,256.408084131137
15525,2/27/2021,UT2431XC,R3,99.8557,99.9517,100.0,0.0438,95.3488,0.1317,0.1193,-102.9933,99.8805,397.019438,2636.9018,0,680.491276085563
15526,2/27/2021,UT2431XE,R3,99.6741,99.8431,100.0,0.0507,,0.0365,0.0386,-105.35,99.932,407.01139700000004,1818.829394,0,183.7748501264
15527,2/27/2021,UT2435XG,R3,99.7823,99.8839,100.0,0.0,100.0,0.0481,0.0388,-105.57,99.8731,410.355747,2414.639141,0,153.0344885529
15528,2/27/2021,UT2444XA,R3,99.8991,100.0,81.25,0.0751,95.8763,0.0788,0.0657,-100.8567,99.9162,375.940623,1612.505856,0,1582.36416940176
15529,2/27/2021,UT2444XB,R3,99.6337,99.9173,96.25,0.2728,100.0,0.21899999999999997,0.1658,-104.1467,99.7338,413.46749700000004,1537.8041289999999,0,642.085262836737
15530,2/27/2021,UT2463XC,R8,99.8421,99.9473,100.0,0.0954,91.635,0.1182,0.1209,-102.54,99.8919,501.625618,2630.989219,0,598.338029787187
15531,2/27/2021,UT2517XG,R1,98.4945,99.9011,100.0,0.3098,93.75,0.2002,0.1783,-99.45,98.3706,275.891948,2414.5905329999996,0,242.717283253175
15532,2/27/2021,UT2518XA,R1,99.6792,100.0,100.0,0.0443,100.0,0.0456,0.0402,-103.5133,99.8657,459.846096,2041.322762,0,801.5292915869001
15533,2/27/2021,UT2307XB,R3,99.7898,100.0,100.0,0.1667,100.0,0.1252,0.0874,-107.0175,99.8586,404.384303,4200.664378,0,119.698411492788
15534,2/27/2021,UT2327XD,R3,99.6108,99.9009,98.9041,0.3827,34.6774,0.1978,0.142,-100.8133,99.8593,292.94934900000004,1074.230207,0,1649.39882076749
15535,2/27/2021,UT2360XB,R3,99.59700000000001,99.90700000000001,95.09200000000001,0.0887,94.1176,0.161,0.1415,-104.0233,99.6397,411.92674,1533.098197,0,1363.41400286794
15536,2/27/2021,UT2376XB,R3,99.8835,99.9144,100.0,0.0549,100.0,0.0505,0.0523,-104.6667,99.9183,444.599013,1282.280284,0,1106.4475037334598
15537,2/27/2021,UT2388XC,R3,99.493,99.9803,86.6667,0.0794,88.4615,0.0557,0.0635,-104.9367,99.7181,475.51167000000004,2278.184661,0,502.16868086575
15538,2/27/2021,UT2424XB,R3,99.8678,99.9642,100.0,0.0244,97.0149,0.212,0.1637,-103.8467,99.8603,376.15097799999995,1791.614095,0,699.671014959513
15539,2/27/2021,UT2432XA,R3,99.8126,99.98899999999999,100.0,0.0324,96.4912,0.1721,0.14800000000000002,-102.7267,99.9891,435.19649699999997,3442.7856229999998,0,863.240728321662
15540,2/27/2021,UT2448XB,R3,98.9927,99.9511,92.2078,0.3153,66.6667,0.7278,0.4201,-105.1267,99.3921,375.74106,1635.9745970000001,0,750.024709210812
15541,2/27/2021,UT2478XC,R8,99.8589,100.0,100.0,0.0278,96.8992,0.1285,0.1337,-102.17,99.9003,486.072796,2990.7964739999998,0,934.330477196963
15542,2/27/2021,UT2485XC,R8,99.819,100.0,92.3077,0.223,97.4359,0.2042,0.2096,-104.1367,99.652,476.279564,3425.5830450000003,0,275.0686425854
15543,2/27/2021,UT2491XC,R8,99.8143,100.0,100.0,0.0,90.1639,0.0508,0.0559,-104.1667,99.9593,579.079659,3844.833003,0,379.5903181014
15544,2/27/2021,UT2498XC,R8,98.2913,99.9869,100.0,0.0186,98.9474,0.0592,0.0599,-103.9167,99.9464,579.575745,2658.483765,0,759.3251813125
15545,2/27/2021,UT2504XA,R1,99.9016,100.0,100.0,0.0,91.4286,0.0705,0.0568,-105.3633,99.9343,515.268313,3188.661921,0,192.53543760169998
15546,2/27/2021,UT2324XA,R3,99.7189,99.9825,91.0112,0.1898,30.303,0.3516,0.2026,-101.5,99.6597,328.936382,1733.0110710000001,0,1375.1550328926999
15547,2/27/2021,UT2328XA,R3,99.7437,99.9791,98.0902,0.1387,21.9512,0.5001,0.3661,-100.79,99.7296,278.003048,1180.469109,0,2668.01511546739
15548,2/27/2021,UT2350XC,R3,99.6663,99.9611,99.0123,0.3886,74.4898,0.2458,0.1411,-103.2125,99.6981,297.303872,1410.9404769999999,0,1839.6632192435898
15549,2/27/2021,UT2364XB,R3,99.7627,99.9599,97.07600000000001,0.1171,89.9371,0.0964,0.1039,-102.1933,99.5135,403.706741,1614.453931,0,2013.66367276482
15550,2/27/2021,UT2396XC,R3,99.839,100.0,100.0,0.0717,95.9677,0.107,0.0948,-104.5675,99.7636,481.005254,2579.703219,0,590.9730325215
15551,2/27/2021,UT2479XA,R8,99.7879,99.9263,100.0,0.1268,90.7407,0.0912,0.0917,-101.32,99.9018,460.728758,2291.737354,0,537.3598772119
15552,2/27/2021,UT2504XB,R1,99.9181,100.0,93.75,0.0393,98.9362,0.0476,0.0356,-104.4933,99.9016,558.3101,3377.3543560000003,0,1024.4056200749
15553,2/27/2021,UT2561XC,R1,99.699,99.9,97.5831,0.1273,84.6154,0.5345,0.4446,-100.4833,99.8964,222.507493,1276.904575,0,2604.1718718798998
15554,2/27/2021,UT2351XA,R3,99.5357,99.9581,92.5926,0.1664,75.8065,0.1379,0.08199999999999999,-102.7633,99.7615,367.441129,2081.673201,0,1541.8097174219001
15555,2/27/2021,UT2404XC,R3,99.7002,99.9566,97.8355,0.1042,95.6522,0.1544,0.105,-103.1067,99.8311,359.73531,1369.822191,0,2344.55594046649
15556,2/27/2021,UT2420XB,R3,99.8742,100.0,100.0,0.0835,50.0,0.1601,0.1256,-107.07,99.9319,401.621058,2174.377567,0,186.220261692788
15557,2/27/2021,UT2490XA,R8,99.6572,99.9829,100.0,0.0676,91.45299999999999,0.1024,0.0969,-104.8067,99.9318,517.778906,2710.9693460000003,0,598.649864892762
15558,2/27/2021,UT2496XC,R8,99.8384,100.0,100.0,0.031,97.1014,0.0791,0.0825,-102.9467,99.9586,525.349996,3656.5340109999997,0,822.3502041566001
15559,2/27/2021,UT2523XF,R1,99.84899999999999,100.0,100.0,0.0,100.0,0.0129,0.0,-106.55,100.0,536.774454,3121.814664,0,68.41092000100001
15560,2/27/2021,UT2526XD,R1,99.6974,99.9556,100.0,0.0491,92.4513,0.0999,0.084,-103.5267,99.7563,383.046359,1725.9385510000002,0,1094.5838109189
